id,director
82115,['Sevé Schelenz-592988']
89847,['Frankie Latina-937810']
273084,['Jean Veber-585670']
128625,['Matthew Carnahan-206780']
191094,['Frank Merle-562142']
38162,['Sidney J. Furie-64508']
290235,['Andy Palmer-1341360']
129530,['Kamal Ahmed-83480']
28741,['Graham Reznick-101809']
219645,['Donna Deitch-4163']
124054,['Christopher Ray-97901']
348574,['Anthony Barnao-1123910']
336560,['A.B. Stone-1456572']
292607,['Nicholas Mross-1152324']
45939,['Lionel Delplanque-68976']
299245,"['Travis Cluff-1401541', 'Chris Lofing-1401542']"
78339,['Shawn Holmes-583766']
51986,['Jay Lowi-81272']
239417,['Nurbek Egen-1274339']
280512,['Jay Chapman-139280']
295368,['Jay Chapman-139280']
64943,['Giuliano Montaldo-132257']
266353,['Kenny Leon-196858']
240566,['Sion Sono-67075']
53851,['Walter Lang-80570']
17048,['Peng-Yi Chang -231428']
224908,['Carl Bessai-62897']
63438,['Vincent McEveety-15657']
295279,['Huang Jianxin-134026']
277687,['Sarah Adina Smith-1182669']
110447,['Marco Bellocchio-105866']
326139,['Kyle Rideout-1127280']
19560,['Gary Yates-103699']
117700,['Rachel Talalay-56891']
89870,"['Diane Paragas-228223', 'Nelson George-551989']"
40039,['Gary Jones-124796']
43200,['Rocco Papaleo-120135']
22335,['Lee Demarbre-80047']
228101,['Bilal Lashari-1262618']
23717,['Shoaib Mansoor-131853']
58195,['Alex Infascelli-104294']
70570,[]
18618,['Nick Gaitatjis-470009']
54155,['Romain Goupil-7709']
284362,['Edison Cájas-1347739']
293299,['Patrick Osborne-1364881']
44869,['Victor Fleming-9049']
39318,['Norman Z. McLeod-82389']
102038,['Gordon Douglas-51677']
338353,['Colin Offland-1490473']
29737,['Michael Schultz-77300']
176867,['Lewis Seiler-84641']
77641,['John Peyser-99836']
293901,['Andrew P. Jones-1050267']
115260,['Brian Ackley-1060664']
58903,['William Malone-57898']
286657,['Oklahoma Ward-1354695']
127594,['Gregory Orr-1085144']
28450,['Juan Piquer Simón-100807']
166161,['Larry Wade Carrell-1169976']
211528,['Sacha Bennett-107039']
40012,[]
82136,['Olallo Rubio-593057']
238358,['Michael Gordon-960324']
226792,['C. B. Harding-118873']
41345,['Mo Ali-126178']
172390,['Jo Kastner-1380483']
335970,['Fred Wolf-66563']
26948,['Harold D. Schuster-9082']
320433,"['Rob Baard-1531630', 'John Balazs-1531631']"
283201,['Homi Adajania-102237']
54392,['Basil Dearden-29504']
279144,['Jon Schnepp-206169']
85643,"['Les Blank-142594', 'Maureen Gosling-980944']"
119801,['Boris Sagal-68682']
49418,['David Cherkasskiy-142228']
28561,['Harold Daniels-101181']
290672,['Joey Travolta-4603']
250622,['Sam Pillsbury-64099']
2166,['Malcolm Mowbray-22151']
198521,['Jerry Schatzberg-98199']
107352,['Mark Sobel-114878']
197491,['Norman Taurog-82800']
133469,['Olivier Dahan-16919']
114887,['Zak Levitt-1189049']
20389,['Kathrine Windfeld-135604']
86154,['Eduardo Mignogna-560264']
29466,['Rex Ingram-71786']
14096,[]
41002,['Miguel M. Delgado-125071']
39535,['José María Forqué-123099']
13296,"['Cem Yılmaz-74376', 'Ali Taner Baltaci-91604']"
95862,['John S. Robertson-29571']
181850,"['Joshua White-193278', 'Wilford Leach-254182']"
73203,['Michael Reeves-101238']
34098,['Tony Randel-52194']
29260,['Richard Fleischer-2087']
35951,['Gregory Gieras-577811']
47410,['William Fruet-138867']
43533,['Anthony Mann-40199']
79526,['Jos Stelling-226101']
231263,['Theo Love-1266451']
120475,['Yoshihiro Ueda-1284691']
87593,['Jay Duplass-45405']
132894,['Mario Philip Azzopardi-44132']
95758,['Paul Davids-173653']
347688,"['Tony Cervone-23683', 'Spike Brandt-92317']"
120589,[]
323383,['Anthony DiBlasi-111059']
207699,['Stanley Lewis-1196846']
47447,['Mihalis Kakogiannis-65843']
46230,"['V.V. Dachin Hsu-1141448', 'Michael W. Leighton-117561']"
60843,['Kitarou Kousaka-1456616']
53315,['Bernard Rose-57851']
60002,[]
71763,['Mark L. Lester-67753']
45511,['Marcus Spiegel-1002080']
31991,['Michael Feifer-64278']
316637,[]
21214,['Michael DeLorenzo-52422']
70583,['C.S. Drury-558907']
83473,['Allen Kellogg-1001949']
20012,['Gilbert M. Shilton-46891']
31954,['Jim Wynorski-98132']
132137,['Louis Morneau-65420']
51938,['David Ogden-1564944']
70351,['Marina Sargenti-183659']
131116,"['Krzysztof Krauze-146428', 'Joanna Kos-Krauze-1171854']"
79247,['Przemyslaw Angerman-996672']
65696,['Piotr Wereśniak-41111']
226702,['Ryszard Bugajski-83319']
38141,['Lee H. Katzin-19101']
116997,['Dino Risi-57641']
34334,['Craig Bolotin-34692']
262517,['Ali Khamrayev-519898']
315575,['Arnaud Desplechin-38883']
12578,"['Alf Brustellin-72906', 'Hans Peter Cloos-72907', 'Rainer Werner Fassbinder-2725', 'Alexander Kluge-50870', 'Beate Mainka-Jellinghaus-20554', 'Maximiliane Mainka-69689', 'Edgar Reitz-72908', 'Katja Rupé-38906', 'Volker Schlöndorff-10249', 'Peter Schubert-72909', 'Bernhard Sinkel-23660']"
204016,['Tomas Leach-1186342']
182560,['Gilles Paquet-Brenner-144519']
48751,['Michael Gleissner-141056']
3602,['Sylvain White-31119']
78210,['Philippe Lioret-21669']
61638,['Joseph Losey-39009']
77939,['Benoît Jacquot-229263']
55853,['Jacques Rivette-73153']
44508,['Jamie Yerkes-1488350']
103753,['Hong Sang-soo-150975']
214699,['Jean-Pierre Ponnelle-1157922']
142373,['Jacques Rivette-73153']
142374,['Jacques Rivette-73153']
65040,['Jacques Rivette-73153']
77673,['Gérard Oury-11195']
259963,['Dito Montiel-53935']
54734,['Mike Tollin-53178']
54743,['Fritz Mitchell-151051']
54744,['Billy Corben-141475']
54731,"['Sean Pamphilon-151045', 'Royce Toni-151046']"
54685,['Al Szymanski-150988']
54746,"['Lisa Lax-151053', 'Nancy Stern Winters-151055']"
54677,['MLB Productions-150984']
54692,['Michael Tolajian-550164']
54694,['Thaddeus D. Matula-151002']
142161,['Daniel Gordon-89889']
149255,['Michael Bonfiglio-1005658']
188509,['Ken Rodgers-1384720']
233466,['Sam George-4320']
232048,"['Brian Koppelman-16304', 'David Levien-16305']"
251425,['Nanette Burstein-96439']
259679,['Ezra Edelman-140617']
163814,['Mark Griffiths-106491']
336804,['Deniz Gamze Ergüven-1128442']
163343,['John Hubley-1035385']
337677,['Michel Gondry-201']
101183,['Claude Chabrol-19069']
77248,"['Kouji Morimoto-183', 'Tatsuyuki Tanaka-240777', 'Kazuto Nakazawa-557936', 'Masahiro Maeda-582363', 'Shinya Ohara-582366']"
62931,['Fuminori Kizaki-77177']
16224,['Kinji Yoshimoto-1146974']
189227,['Nalan Kumarasamy-1170612']
66224,['Vasanthabalan-587997']
69598,['Ameer Sultan-584298']
191476,"['Kenneth Anger-146964', 'Asia Argento-18514', 'Jonathan Caouette-17108', 'Leos Carax-27977', 'Abel Ferrara-39104', 'Rinko Kikuchi-18054', 'James Franco-17051', 'Harmony Korine-51918', 'Gaspar Noé-14597', 'David Lynch-5602', 'Jonas Mekas-1092208', 'Zhang Yuan-125091', 'Taika Waititi-55934', 'Chan Marshall-963421', 'Charles Burnett-97755', 'Mike Figgis-6111', 'Larry Clark-1123745', 'Tadanobu Asano-13275', 'Sergei Bodrov-130938', 'Brian Butler-92796', 'Niki Caro-15287', 'Yung Chang-78059', 'Michele Civetta-1444764', 'Joe Coleman-549580', 'Zachary Croitoroo-1444767', 'Chris Graham-1412808', 'Florian Habicht-568262', 'Terence Koh-1444768', 'Lou Ye-71056', 'Marcus Griffin-1284640', 'Ryan McGinley-1411563', 'Rajan Mehta-1444769', 'Chris Milk-1444770', 'Grant Morrison-220303', 'Charlotte Kemp Muhl-1444771', 'Dee Poon-1444773', 'Matt Pyke-1444775', 'Carlos Reygadas-20660', 'Lola Schnabel-1444777', 'Floria Sigismondi-98521', 'Mote Sinabel-1444779', 'Arden Wohl-1444780']"
307261,['Torbjörn Axelman-1168846']
112456,['Johnny Remo-1023720']
348892,['Kabir Khan-85048']
76850,['M. Sasikumar-223151']
342003,['Yuvaraj Dhayalan-182017']
267557,['Davide Marengo-126624']
329134,['Venkat Prabhu-150690']
55951,['K. S. Ravikumar-93194']
62713,['Maurizio Ponzi-229575']
42129,['Maurizio Ponzi-229575']
143754,['Tonino Valerii-57639']
90540,['Tonino Valerii-57639']
69579,['Tonino Valerii-57639']
161299,['Tonino Valerii-57639']
326013,['Ali Khamrayev-519898']
260817,['Ali Khamrayev-519898']
262514,['Ali Khamrayev-519898']
292640,['Ali Khamrayev-519898']
336211,['Anand L Rai-591123']
31150,['Scott Spiegel-11641']
104965,['Ali Khamrayev-519898']
246916,['Geoff Bowie-1363782']
295581,['Allan Harmon-184483']
142656,['Masaki Kobayashi-76978']
17100,['Chris Thomson-81237']
93511,['Edward James Olmos-587']
5731,['Christopher Fraser-45209']
287484,['Drew Hall-1262731']
114423,['Frederick Wiseman-138006']
117618,['Michael Baumgarten-226342']
66925,['Sean Skelding-117903']
131966,['Barry Shear-49063']
36529,['George Eastman-33807']
146315,['Brent Huff-84648']
332745,['Christopher C. Frieri-1488665']
118397,"['Daniel Bollag-1067715', 'Seo Mutarevic-1016856']"
44192,['Avi Nesher-95550']
40460,"['Corbin Timbrook-99684', 'Sean Stanek-108662']"
119540,['David Fisher-1582981']
180717,['Ralph Hemecker-109537']
233564,['Christopher Livingston-1150384']
273743,['Andrew Hyatt-1331465']
128152,['Christopher Coppola-33139']
144351,"['Alan Smithee-55948', 'Lee Madden-176509']"
199565,['David Hicks-1179706']
29883,['Jonas Quastel-198573']
298609,['Craig Efros-1376505']
123224,['Scott L. Montoya-590960']
263986,['Chad Archibald-512444']
333545,['Mark Atkins-81297']
322922,['Mark Atkins-81297']
321662,['Michael J. Sarna-1411907']
252164,['Ron Scalpello-1081874']
313179,['Demetrius Navarro-86988']
328820,"['Amariah Olson-1437178', 'Obin Olson-1437179']"
308418,['David Au-1394796']
276729,['Nickolas Dylan Rossi-43959']
203182,"['Lauren Lazin-1110343', 'Andy Grieve-56072']"
348191,['Kevin McDonagh-1344458']
312167,['Brian Skiba-123238']
45431,['Steve Cohen-171042']
260094,['Francesco Bruni-67164']
275210,['Geoffrey Pepos-1526655']
22177,['Steven Rumbelow-931693']
273651,['Chris Randall-1633966']
71548,['Rene Perez-1026369']
58250,[]
312138,['Simon Leclère-1400484']
88334,['Konrad Niewolski-95107']
42983,['Agnieszka Holland-1128']
340230,"['Davie Fairbanks-1060136', 'Marc Small-174716']"
281957,['Alejandro González Iñárritu-223']
40165,['William Dieterle-49214']
230588,"['Bandar Albuliwi-1265616', 'Ghazi Albuliwi-1265614']"
108632,['Tod Browning-1496']
12424,['Pupi Avati-72191']
57052,['Carlo Mazzacurati-93725']
55717,['Giorgio Diritti-128745']
44211,['Sabina Guzzanti-130497']
24169,['Marcello Cesena-134223']
59582,['Michaël Cohen-125412']
29804,['Eriq La Salle-23628']
282984,['Woody Allen-1243']
314405,['Matteo Garrone-63973']
347968,['Devon Avery-1485577']
349045,['Jeff Siergey-562307']
336845,['Alex Kalymnios-1466075']
29610,['Bruce Malmuth-58040']
136801,['Leonardo Araneo-1106225']
68712,"['Daniel Zirilli-92062', 'Jeremiah Hundley-554815']"
86215,['Justin Price-1343926']
71392,['Charlie Vaughn-1045188']
19725,['Gerald Thomas-40940']
142758,['Robert H. Gwinn-1284414']
25151,['Amir Valinia-93230']
123389,['David Lee Madison-1078022']
239628,['Jeff Burton-1083384']
41614,['Jamil Dehlavi-94346']
238923,['Alessandro Rak-1273660']
38963,['Ra Hee-Chan-1004566']
40127,['Tanit Jitnukul-227703']
325592,"['Astrid Ovalles-1543277', 'Oriana Oppice-1543278']"
342765,['Jacek Lusiński-553252']
137700,['Maria Sadowska-1107609']
40701,['Kôji Kawano-94159']
4398,['Michael Herbig-18072']
72589,['Harald Sicheritz-48084']
21784,['Sion Sono-67075']
4580,['Serge Gainsbourg-34263']
71002,['Pierre Grimblat-125986']
14021,['Renpei Tsukamoto-77679']
55470,['Manabu Asô-1095981']
9878,['Randal Kleiser-8876']
302348,['Dominic Burns-230157']
317952,['Matthew Heineman-971292']
27122,['Mary Lambert-56263']
85657,['Matthew Gordon-216374']
228606,['Swamy M. Kandan-1263201']
154537,['Olivia Silver-1135403']
241071,['Maggie Kiley-113570']
136928,['Benjamin Dickinson-101810']
19445,['Russell Thomas-130895']
61527,['Joseph Infantolino-53359']
86000,['Song Il-gon-557418']
49960,['Ken Winkler-143108']
69599,['Johnny Mak-235186']
294222,['Stuart Acher-76707']
98068,['Martha Stephens-1016134']
98532,['Tom Hall-163547']
288424,['Douglas Rath-1856697']
256040,['S.S. Rajamouli-147021']
189019,['Nick Quinn-1170440']
16808,['Kunihiko Yuyama-65429']
97938,['John Ward-125910']
26676,['Joseph Mangine-140886']
258305,['Hanelle M. Culpepper-139247']
324819,['Veronika Lisková-1506005']
292795,['Christian De Vita-1364038']
266047,['Andrew Hulme-45055']
278837,['Jeff Renfroe-229002']
44781,['Bowie Lau-131465']
258614,['James Erskine-195507']
284286,['Isabel Coixet-90']
199273,['Ciro De Caro-1279785']
69550,['Ram-1054394']
107426,['Silvio Caiozzi-1041583']
30299,['William Asher-95526']
138550,['Esteban Echeverría-1109314']
81549,['Ömer Vargı-236655']
69326,['Gô Ohara-556073']
197297,['Lütfi Akad-1007638']
257249,['Dana Nachman-1020742']
342052,['Matthew Hausle-1471142']
108497,[]
244776,['Mona Lerche-1280031']
339065,['Andrew Morgan-1471748']
289510,['Marwan Hamed-1210055']
256511,['David Rountree-93929']
326215,"['Toby Genkel-57917', 'Sean McCormack-1555020']"
307081,['Antoine Fuqua-20907']
273481,['Denis Villeneuve-137427']
212996,['Lawrence Ah Mon-123195']
218688,['Cüneyt Kaya-1154037']
350931,['Christine Conradt-104893']
122320,['Richard Trank-1002149']
284303,"['Severin Fiala-1347619', 'Veronika Franz-40509']"
36165,['Garrett Bennett-134595']
171688,['Thomas Farone-1154205']
318868,['George Erschbamer-45427']
75547,['John Murlowski-110834']
243279,['Devon Gummersall-54455']
117168,['Jay Craven-135796']
280459,"['Lisa Hamil-63101', 'Nicholas Brandt-1099309']"
57479,['John Kent Harrison-96001']
76477,['Michael Pressman-59649']
52044,"['Anders Jacobsson-93397', 'Tomas Sandquist-231438']"
115451,['Steve Hudgins-1060678']
326262,['Christopher R. Smith-1439807']
336118,['Teach Grant-129985']
95892,['Paul Wendkos-73150']
342878,['Jean-François Richet-58324']
348811,['Ryan Little-63477']
346592,['Michael C. Martin-95324']
260677,['Lance Bangs-61440']
278236,['Morgan Matthews-1184816']
300467,['Jack Heller-155945']
128960,['Dušan Vukotić-1088228']
229138,['Tobe Hooper-10051']
96750,['Dean Puckett-1680830']
327685,[]
77292,['Paul Greengrass-25598']
24676,['Richard Pearce-73496']
283350,['Chris Evans-16828']
78441,['Baldvin Zophoníasson-1156484']
73128,['Daniel Benmayor-568279']
84734,['Ralph Thomas-21598']
319067,"['Robert Gordon-1335642', 'Morgan Neville-228643']"
294562,['Mike Mendez-73409']
344147,"[""Kevin O'Neill-36043""]"
258521,['Leon Hirszman-1185869']
326241,['Rucha Humnabadkar-1432389']
60898,['Lam Nai-Choi-81913']
300686,['Ezna Sands-1191100']
266619,"['Dave LaMattina-1313516', 'Chad N. Walker-1313517']"
190148,['John Corry-1148226']
312131,['Tyler Graham Pavey-1400440']
109695,['Rachel Seifert-1047295']
348857,['Bobcat Goldthwait-95024']
67362,['Jeffrey Goodman-1490815']
262987,[]
162954,['Yasujirō Ozu-95501']
38812,"['Buster Keaton-8635', 'Edward F. Cline-13953']"
311615,['Alex Winter-18355']
8460,['Joe Chappelle-55116']
10594,['J. Miles Dale-44138']
229582,['Stijn Coninx-81964']
211076,"['Simon Hawkins-1194954', 'Zeke Hawkins-1194955']"
313788,['Geoff Browne-1415841']
33558,['Carlos Moreno-1028305']
266425,['Clenet Verdi-Rose-1313163']
153021,['Marc Evans-4575']
80015,"['Frédéric Berthe-73391', 'Pascal Serieis-588648']"
207649,['Shaji N. Karun-1158782']
98125,['Edward H. Griffith-253066']
13336,['Julien Leclercq-84439']
10270,['Johannes Jaeger-64554']
204709,['Nicolas Bary-967600']
283317,['Álex de la Iglesia-57865']
304613,['Chris Sun-1285985']
64348,['Jamie Luk Kim-Ming-1134732']
39998,['Chin Man-Kei-1141803']
118379,"['Law Chi-Leung-125099', 'Derek Yee Tung-Sing-240150']"
254502,[]
156896,['Athina Rachel Tsangari-236884']
314220,['Athina Rachel Tsangari-236884']
137002,['Athina Rachel Tsangari-236884']
249934,['Athina Rachel Tsangari-236884']
130973,"['Argyris Papadimitropoulos-147811', 'Jan Vogel-1649134']"
291270,"['Duke Johnson-1019303', 'Charlie Kaufman-202']"
318781,['Florian Gallenberger-46680']
212168,"['Kazuchika Kise-16142', 'Atsushi Takeuchi-585687']"
240341,['Kazuchika Kise-16142']
279254,"['Kazuchika Kise-16142', 'Susumu Kudo-571455']"
214348,['Anup Singh-1128227']
61765,['Philippe de Broca-34613']
267091,['David Kennard-103414']
53800,['Albert Parker-145175']
97403,[]
269999,['Gian Vittorio Baldi-586958']
99022,['Ross Wilson-214121']
159039,['Linus de Paoli-28543']
102812,['Francine Parker-1032028']
59444,['Derek Yee Tung-Sing-240150']
288788,['Snow Zou-1360145']
209049,['Jingming Guo-554289']
211711,['Jingming Guo-554289']
270842,['Jingming Guo-554289']
317720,['Dev Benegal-613697']
306758,['Xu Jinglei-76811']
272875,['Han Han-1326036']
320132,"['Wilson Yip-63571', 'Matt Chow-92829']"
148652,['Mike Rohl-182892']
29342,['Alfredo Zacarías-103563']
86223,"['Mats Helge-121593', 'Anders Nilsson-92410']"
171429,['Chip Richie-1184030']
298614,['Patrice Leconte-37626']
253344,['Tom Vaughan-56717']
197276,['Rick Beyer-1201745']
42727,['Arthur C. Pierce-103460']
236329,['Luca Barbareschi-55650']
325645,['Vittorio Gassman-12259']
49321,['Mario Monicelli-32375']
246457,['Lino Del Fra-1282342']
42395,['Massimo Venier-120018']
120922,['Jerry Calà-70027']
43592,['Gabriele Salvatores-55916']
41669,['Domenico Saverni-129962']
41668,['Neri Parenti-106345']
64822,['Mario Monicelli-32375']
41665,['Neri Parenti-106345']
37770,['Neri Parenti-106345']
52106,['Neri Parenti-106345']
41664,['Neri Parenti-106345']
38315,['Neri Parenti-106345']
82080,['Sergio Corbucci-49450']
38313,['Neri Parenti-106345']
30459,['Neri Parenti-106345']
38310,['Neri Parenti-106345']
26285,['Neri Parenti-106345']
106256,['Neri Parenti-106345']
41610,['Neri Parenti-106345']
342896,['Franck Khalfoun-64211']
231616,"['T.J. Amato-1131199', 'Josh Mills-1081135']"
329289,['James Moran-1436122']
24161,['Nanni Loy-227311']
58070,['Nanni Loy-227311']
63274,"['Franco Castellano-67971', 'Giuseppe Moccia-67972']"
37765,"['Franco Castellano-67971', 'Giuseppe Moccia-67972']"
11441,"['Franco Castellano-67971', 'Giuseppe Moccia-67972']"
38271,"['Franco Castellano-67971', 'Giuseppe Moccia-67972']"
68275,"['Franco Castellano-67971', 'Giuseppe Moccia-67972']"
128657,"['Franco Castellano-67971', 'Giuseppe Moccia-67972']"
35634,"['Franco Castellano-67971', 'Giuseppe Moccia-67972']"
59507,['Antony Cordier-96927']
4255,['Morton Lewis-35723']
220436,['Torgny Wickman-138853']
157544,['Mark Neveldine-20193']
28417,['Nabil Ben Yadir-100742']
61312,['Jake West-64108']
42031,['Suzana Amaral-1173933']
178917,['Samantha Buck-164149']
37961,['Tôya Satô-130459']
106417,['Tôya Satô-130459']
114189,['Anna Justice-49846']
59241,['Ricky Tognazzi-105114']
285858,['Mathieu Denis-986587']
283701,['Benoît Jacquot-229263']
288778,['Kimberly Levin-1479990']
352539,['Mike Carter-1311722']
324230,['Borja Brun-1424293']
253944,['Sophie Fillières-233491']
315846,['Hirokazu Koreeda-25645']
283127,['Takashi Miike-17282']
257211,['Nancy Meyers-17698']
17401,"['James Lipscomb-81779', 'Peter Gimbel-81775']"
342917,['Butch Lukic-1217656']
142402,['Tom Whitus-635846']
169364,['Adoor Gopalakrishnan-935843']
145874,['David Lowery-592493']
50339,['Karin Albou-143402']
338676,['Miguel Ángel Vivas-140396']
27412,['Fred Olen Ray-31155']
209413,['Gianni Amelio-128107']
104242,['Fernando Arrabal-233493']
140208,['Todd Verow-230320']
210923,['Mrinal Sen-1086288']
165108,['Éric Rochat-38960']
273599,['Dru Brown-1070673']
102292,['Thierry Binisti-586317']
297098,['James Yukich-22636']
318033,['Kim Longinotto-1046935']
224100,['Jennifer Conrad-1209672']
289933,['Chris Atteshlis-1559641']
248379,[]
277217,['Kenny Ortega-65310']
292431,['Gaspar Noé-14597']
311600,[]
147050,['Murray Roth-1021714']
192023,['Jeremy Berg-1172460']
61719,['Michael Flynn-7144']
264644,['Lenny Abrahamson-83281']
204771,['Jonathan Taïeb-1187198']
135697,['Pedro Luis Ramírez-1012152']
79456,['Duke Mitchell-120337']
295723,['Greg A. Sager-1070382']
133603,['HongSeon Kim-1294527']
250374,['Alejandro Fernández Almendras-559500']
145312,['Jason Priestley-19143']
49672,['Larry Weinstein-1027125']
192911,"['Steve Ball-176148', 'Andrew Duncan-545083']"
102831,['Wendell B. Harris-1032056']
238925,['Enrico Maria Artale-1273673']
226458,['Marcus Nispel-29922']
230095,['Daniel Poliner-1265034']
5871,['Stephan Komandarev-46199']
267804,['Pierre Salvadori-51116']
15657,['Brian Smith-137903']
46665,['Pascal Franchot -227393']
261047,['Mark Atkins-81297']
130374,['Sam Wood-10790']
170455,['Bradley Walsh-221723']
210274,"['Matt Riggle-1427689', 'Deedle Lacour-1427690']"
47292,['Kunihiko Yuyama-65429']
284258,['Jonathan Demme-16294']
86332,['Constantine S. Gochis-933260']
277546,['Austin Stark-967767']
104524,['Mika Ninagawa-207718']
74495,['Takeshi Kobayashi-406706']
52589,['Takashi Minamoto-148305']
331251,['Lee Byeong-heon-1456792']
328425,['Joel Edgerton-33192']
18380,['Luc Picard-95956']
171873,['Sven Bohse-233998']
137853,"['Josh Koury-1084414', 'Myles Kane-1184376']"
80648,[' Dale Trevillion\t -935536']
277847,['Andy Goddard-1216399']
245963,['Sebastian Howard-1281438']
25161,['Rocco Urbisci-74881']
310131,['Robert Eggers-138781']
80219,['Peter Levin-1056130']
250312,['Nawapol Thamrongrattanarit-1108168']
79000,['Michel Ocelot-87429']
15126,['Bouli Lanners-47822']
52369,['Franck Richard-1691388']
122369,['Lowell Dean-1076066']
296313,['Anders Thomas Jensen-1012']
300667,['Gaby Dellal-285385']
39229,"['Yoshiyuki Tomino-79737', 'Yoshikazu Yasuhiko-25622']"
39230,"['Yoshiyuki Tomino-79737', 'Yoshikazu Yasuhiko-25622']"
214137,['Peter Anthony-1385968']
318042,"['Jörg A. Hoppe-1413616', 'Heiko Lange-1413618', 'Klaus Maeck-34189']"
351964,['Will Slocombe-1266490']
121640,['Eran Riklis-53090']
353652,[]
353653,['John Frankenheimer-13776']
324150,['Steven Piet-1424108']
302502,"['Frida Barkfors-1401439', 'Lasse Barkfors-1401440']"
291156,['Vuk Ršumović-1361868']
337958,['Jeremy Sims-75544']
64872,['Norman Tokar-83413']
25423,['Philip Spink-105746']
348035,['Phil Joanou-18500']
217389,['Jeethu Joseph-1130914']
190945,['Rosshan Andrrews-237704']
77322,['Tusi Tamasese-930700']
239056,['Billy Kent-87191']
30428,['Naoto Kumazawa-133057']
63963,['Song Hae-sung-127531']
129517,['Piotr Mularuk-580800']
277154,['Roel Reiné-97555']
286192,['James Ford Murphy-8039']
66799,['Harry Moses-159544']
42515,"['Joseph Barbera-13594', 'William Hanna-13620']"
65431,['John Gray-35155']
27169,['Manny Rodriguez-140244']
67846,['Steven J. Santos-106677']
25926,['Peter Jaysen-94355']
238399,['Robert Townsend-68750']
80609,['Mark Griffiths-106491']
281979,[]
80801,['Hitoshi Matsumoto-71080']
182217,[]
252520,"['Hiroaki Ando-240774', 'Shuhei Morita-101361', 'Katsuhiro Ōtomo-185', 'Hajime Katoki-1297617']"
13415,['Chuck Jones-100888']
60551,['George Sherman-94096']
89738,['Fraser Clarke Heston-66076']
76790,['Lawrence Lanoff-269562']
82767,['Miguel M. Delgado-125071']
164652,['Susan Rohrer-185917']
108227,['Waris Hussein-44726']
85411,['James Frawley-68457']
7092,['Sharon Bridgeman-51955']
35178,['Dick Lowry-33880']
60071,['Carl Schenkel-47924']
86543,['Christopher Cain-56828']
50503,['Frank C. Schröder-583196']
57857,['Marcus Cole-205475']
30101,['Jim McCullough Jr.-104323']
815,['John Stephenson-1387618']
154207,['Victor Cook-56851']
24442,['Rudolph Maté-11593']
211231,['Mario Piluso-1020854']
33754,['George Marshall-19093']
230428,['Jason Priestley-19143']
93492,['Pedro Lazaga-222607']
103711,['Vincent McEveety-15657']
106358,['Spencer Gordon Bennet-33954']
126712,"['Spencer Gordon Bennet-33954', 'Thomas Carr-155268']"
26155,['Herman Hoffman-73151']
18082,['Jorge Colón-83174']
34138,['Timothy Bond-29287']
61113,['Harry Basil-60616']
137984,['Michael Apted-10781']
67313,['Charles Saunders-120144']
121001,['Stuart Heisler-81285']
121959,['Kurt Neumann-70565']
106355,"['Elmer Clifton-8838', 'John English-32174']"
124523,[]
142064,['Jack Regas-178998']
25180,['Stefan Scaini-1211830']
151937,['Bob Sweeney-117049']
121945,[]
49928,['Mark Griffiths-106491']
29055,['Stanley Yung-102696']
27010,['Jonathan Winfrey-102688']
29054,['Jonathan Winfrey-102688']
142971,['Anthony Page-39022']
60587,['Steven Robman-536810']
150329,['Lewis Teague-21819']
77606,['Duwayne Dunham-6592']
160718,[]
27338,['Frederick King Keller-1223968']
109170,['Charles Herman-Wurmfeld-76247']
103260,['Peter Baldwin-201568']
27339,['Frederick King Keller-1223968']
32677,['Leslie H. Martinson-27728']
20435,['David Jackson-44683']
51881,['Ronald F. Maxwell-66088']
288201,[]
278604,['Dominic Polcino-1223625']
252724,['Barnet Kellman-121829']
60457,['Alan Metzger-123543']
270616,['David Burton Morris-150971']
103688,['Neill Fearnley-51932']
20183,[]
23331,"['Ford Beebe-11431', 'Saul A. Goodkind-33368']"
105073,['Lynn Shores-120753']
225958,['Jesse Hibbs-80568']
39015,['Hal Walker-102601']
85827,['James B. Clark-38250']
56067,['Vincent McEveety-15657']
128795,['Vincent Monton-1087772']
55027,['David Sereda-225219']
302721,['Michael Paul Girard-99627']
13204,"['Victor Cook-56851', 'Tad Stones-56852']"
71665,[]
23280,['William Clemens-89924']
18688,['Charles Marquis Warren-83455']
60238,['Carey Scott-116430']
79419,['Graham Ralph-930435']
298312,['M. Night Shyamalan-11614']
290751,['Billy Ray-21807']
76737,['Wan Laiming-139355']
283445,['Ciaran Foy-145142']
174712,['Tetsuo Imazawa-97373']
108048,['Jean-François Laguionie-119234']
104232,['John Chuldenko-1040520']
289198,['Ernesto Díaz Espinoza-118369']
88013,['Émile Reynaud-935707']
143634,['Segundo de Chomón-41616']
193977,['F. Percy Smith-1161135']
85221,['Émile Cohl-931794']
127391,['Louis Lumière-1868']
212362,['Georges Demeny-1196721']
49273,['Georges Méliès-11523']
100247,"['Winsor McCay-1024165', 'J. Stuart Blackton-1100017']"
133213,"[""Willis H. O'Brien-3484""]"
205263,['Tim Webb-1187681']
24448,['K. Selvaraghavan-91628']
343295,[]
114955,['Paul Hoen-38692']
130296,['John Huston-6593']
52485,['Frank Zuniga-1021730']
200580,['Donovan Marsh-1003245']
204095,[]
243026,['Dore Schary-22598']
31410,['Jiří Menzel-11720']
345944,"['Derik Murray-107377', 'Brent Hodge-1341911']"
37487,['Phil Karlson-29907']
38666,['Jack Sher-30508']
