,id,revenue,title,genres,budget,popularity,release_date,year,rating_mean
1947,26127,0.0,Joshua Tree,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",9000000,2.506227,1993-08-04,1993,3.0
1948,26387,0.0,Night Has a Thousand Eyes,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0.878471,1948-10-13,1948,3.45
1949,53651,0.0,Hangman's Knot,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",0,2.893266,1952-11-15,1952,3.5
1950,43396,0.0,Union Station,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",0,1.497464,1950-10-04,1950,3.824461722488038
1951,1940,0.0,Porgy and Bess,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7000000,1.678935,1959-06-24,1959,3.7433862433862433
1952,27644,0.0,Ride Lonesome,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",0,1.648486,1959-02-15,1959,3.234042553191489
1953,2080,373062864.0,X-Men Origins: Wolverine,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",150000000,1.456541,2009-04-28,2009,3.5711653427237735
1954,42738,0.0,Scorpio,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,2.265786,1973-04-10,1973,3.3399943310657596
1955,534,371353001.0,Terminator Salvation,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",200000000,16.507496,2009-05-20,2009,3.8892624085426144
1956,121707,0.0,Montana,"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",0,0.579823,1950-01-28,1950,2.75
1957,4934,0.0,Firecreek,"[{'id': 37, 'name': 'Western'}]",0,9.443289,1968-01-24,1968,2.6722972972972974
1958,81512,0.0,Many Rivers to Cross,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",0,0.215725,1955-02-04,1955,3.089053803339518
1959,70806,0.0,Blind Husbands,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",42,0.110308,1919-10-21,1919,3.6
1960,170477,0.0,Anna Lucasta,"[{'id': 18, 'name': 'Drama'}]",0,0.205285,1958-11-01,1958,2.6666666666666665
1961,8373,836297228.0,Transformers: Revenge of the Fallen,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",150000000,4.351756,2009-06-19,2009,2.668036154478225
1962,53906,0.0,Jet Pilot,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",9000000,0.836961,1957-10-11,1957,3.351063829787234
1963,4990,0.0,Hustle,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0,0.739836,1975-12-25,1975,2.8898421413864104
1964,42659,0.0,Blonde Crazy,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,0.325885,1931-12-03,1931,2.142857142857143
1965,4931,0.0,Madigan,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,1.651189,1968-03-29,1968,2.625
1966,767,933959197.0,Harry Potter and the Half-Blood Prince,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",250000000,19.083723,2009-07-07,2009,3.534920634920635
1967,82311,0.0,Wild River,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,1.669808,1960-05-01,1960,3.8333333333333335
1968,42638,0.0,Queen Kelly,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0.734839,1929-01-01,1929,2.95
1969,26914,0.0,Troll 2,"[{'id': 27, 'name': 'Horror'}]",0,7.932049,1990-10-12,1990,3.527027027027027
1970,26320,0.0,Taking Woodstock,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,10.993034,2009-09-03,2009,3.0238095238095237
1971,117531,0.0,The Great Gabbo,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0.290042,1929-09-12,1929,3.269230769230769
1972,25900,0.0,Tension,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,1.301133,1949-11-23,1949,3.3636363636363638
1973,26367,0.0,I Can Do Bad All By Myself,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0,1.805018,2009-09-11,2009,2.625
1974,26009,0.0,Scandal Sheet,"[{'id': 53, 'name': 'Thriller'}]",0,0.601989,1952-01-16,1952,3.6979166666666665
1975,26688,27206120.0,Sorority Row,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",12500000,5.010852,2009-09-09,2009,2.698961937716263
1976,885,0.0,The Docks of New York,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0.67543,1928-09-16,1928,2.665158371040724
1977,126136,0.0,Our Daily Bread,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0.493431,1934-10-02,1934,1.75
1978,1686,0.0,Chelsea Girls,[],3000,0.505098,1966-09-15,1966,3.1310211946050095
1979,8915,19258519.0,Amelia,"[{'id': 12, 'name': 'Adventure'}]",40000000,5.308718,2009-10-22,2009,3.598705501618123
1980,85763,0.0,The 7th Dawn,"[{'id': 28, 'name': 'Action'}]",0,0.119106,1964-09-02,1964,3.880952380952381
1981,26191,0.0,35 Shots of Rum,"[{'id': 18, 'name': 'Drama'}]",0,1.636869,2009-02-18,2009,3.45
1982,54648,3983912.0,The Pebble and the Penguin,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",28000000,2.304986,1995-04-11,1995,3.06797583081571
1983,84772,0.0,Hell's Hinges,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",0,0.316238,1916-03-05,1916,3.395295902883156
1984,4475,0.0,The Private Lives of Pippa Lee,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,3.574829,2009-07-07,2009,3.5
1985,108200,0.0,The Doctor Takes a Wife,"[{'id': 35, 'name': 'Comedy'}]",0,0.559264,1940-04-25,1940,2.6136363636363638
1986,25793,47536959.0,Precious,"[{'id': 18, 'name': 'Drama'}]",10000000,8.293548,2009-11-06,2009,3.6760869565217393
1987,55628,0.0,The Last Remake of Beau Geste,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",0,0.956692,1977-06-15,1977,1.5
1988,7445,43318349.0,Brothers,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",26000000,9.108917,2009-01-27,2009,3.8061813186813187
1989,7980,93525586.0,The Lovely Bones,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",65000000,12.738789,2009-12-26,2009,3.7346153846153847
1990,26171,0.0,Everybody's Fine,"[{'id': 18, 'name': 'Drama'}]",21000000,6.786855,2009-12-04,2009,3.913563829787234
1991,4597,22942221.0,Armored,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",20000000,9.951662,2009-12-04,2009,2.793577981651376
1992,31909,4884663.0,Invaders from Mars,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",12000000,3.580884,1986-01-01,1986,2.1858974358974357
1993,47122,0.0,Flaming Creatures,"[{'id': 18, 'name': 'Drama'}]",300,0.674241,1963-04-29,1963,3.1039707419017764
1994,53161,0.0,White Shadows in the South Seas,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0.136278,1928-11-11,1928,3.628787878787879
1995,140281,0.0,She Wouldn't Say Yes,"[{'id': 35, 'name': 'Comedy'}]",0,0.446719,1945-11-29,1945,2.0
1996,26123,0.0,American Pie Presents: The Book of Love,"[{'id': 35, 'name': 'Comedy'}]",0,7.432114,2009-06-18,2009,3.0
1997,40494,14400000.0,Trapeze,"[{'id': 18, 'name': 'Drama'}]",4000000,1.801071,1956-05-30,1956,3.4642857142857144
1998,27172,0.0,There Was a Crooked Man...,"[{'id': 37, 'name': 'Western'}]",0,4.643058,1970-09-18,1970,3.1363636363636362
1999,25769,5802422.0,Carriers,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",0,8.153954,2009-09-04,2009,3.8812664907651717
2000,4932,0.0,A Guide for the Married Man,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,2.063207,1967-01-01,1967,3.4707880434782608
2001,126925,0.0,Gretchen the Greenhorn,[],0,0.153125,1916-09-03,1916,3.0
2002,1450,0.0,Blood: The Last Vampire,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",0,7.524117,2009-04-02,2009,3.720735785953177
2003,4579,0.0,Heat,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,0.466019,1972-10-06,1972,2.6971830985915495
2004,69061,0.0,Dr. Otto and the Riddle of the Gloom Beam,"[{'id': 35, 'name': 'Comedy'}]",0,0.111171,1986-04-09,1986,3.066666666666667
2005,43333,0.0,Désirée,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0.556292,1954-11-16,1954,3.8189189189189188
2006,32657,226497209.0,Percy Jackson & the Olympians: The Lightning Thief,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",95000000,9.785895,2010-02-01,2010,3.9948630136986303
2007,32124,18088.0,Dare,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,2.080893,2009-11-13,2009,3.056451612903226
2008,56931,0.0,Tom Thumb,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",0,1.045618,1958-12-24,1958,3.314814814814815
2009,26022,42345360.0,My Name Is Khan,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12000000,11.264586,2010-02-12,2010,2.8076923076923075
2010,6883,0.0,Two-Minute Warning,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",0,1.712445,1976-11-12,1976,3.1129032258064515
2011,34016,49779728.0,She's Out of My League,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",20000000,8.101247,2010-03-11,2010,3.6842105263157894
2012,27573,136000000.0,The Bounty Hunter,"[{'id': 28, 'name': 'Action'}]",40000000,6.715263,2010-03-16,2010,3.466666666666667
2013,26558,0.0,Combat Shock,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 10752, 'name': 'War'}]",40000,1.640696,1986-05-14,1986,3.1739130434782608
2014,31867,18409891.0,Repo Men,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",32000000,7.502967,2010-03-18,2010,2.883587786259542
2015,4933,0.0,The Buccaneer,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]",0,0.720247,1958-12-11,1958,3.1702127659574466
2016,33421,0.0,The Pearl of Death,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",0,1.483085,1944-08-01,1944,3.3152173913043477
2017,47808,0.0,Sahara,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,1.634923,1983-12-01,1983,3.0921052631578947
2018,26380,0.0,Out of the Fog,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,1.096974,1941-06-14,1941,2.7142857142857144
2019,4461,0.0,Decision Before Dawn,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",0,1.030026,1951-12-21,1951,2.0945945945945947
2020,111310,0.0,Operator 13,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",0,0.384003,1934-06-08,1934,2.625
2021,94917,0.0,Summer and Smoke,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0.669198,1961-11-16,1961,3.3214285714285716
2022,91727,0.0,Night Must Fall,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0,1.919229,1937-04-30,1937,3.8333333333333335
2023,44399,0.0,Blood and Sand,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,4.618566,1941-05-30,1941,2.384
2024,42191,0.0,Johnny Angel,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,0.51834,1945-10-24,1945,3.669398907103825
2025,37495,4270000.0,Four Lions,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",967686,11.934045,2010-05-07,2010,3.922222222222222
2026,42217,0.0,Bobby Deerfield,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,5.792931,1977-09-27,1977,3.9543650793650795
2027,26388,19152480.0,Buried,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1987650,7.389437,2010-09-24,2010,3.148936170212766
2028,116746,0.0,Parisian Love,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0.001396,1925-08-01,1925,3.0
2029,80844,0.0,The Other Side of Midnight,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",0,0.517164,1977-06-08,1977,3.2555555555555555
2030,3589,0.0,It Happened Tomorrow,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",0,0.576112,1944-05-28,1944,2.5833333333333335
2031,88192,0.0,Dr. Ehrlich's Magic Bullet,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",0,0.938416,1940-01-03,1940,3.3958333333333335
2032,52365,0.0,Dream Wife,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,1.185885,1953-06-19,1953,3.1666666666666665
2033,1789,0.0,The Gazebo,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0,1.527735,1959-12-16,1959,2.7142857142857144
2034,43853,0.0,The Girl of the Golden West,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",0,0.502239,1938-03-18,1938,3.3466666666666667
2035,27205,825532764.0,Inception,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}]",160000000,29.108149,2010-07-14,2010,3.7
2036,27022,215283742.0,The Sorcerer's Apprentice,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",150000000,12.533525,2010-07-13,2010,3.551546391752577
2037,26682,0.0,Roadracers,"[{'id': 28, 'name': 'Action'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",1000000,3.520748,1994-07-22,1994,2.5277777777777777
2038,25914,0.0,The Fastest Gun Alive,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",0,3.365966,1956-07-12,1956,3.4935897435897436
2039,54198,0.0,My Boy,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,0.090443,1921-12-01,1921,2.8461538461538463
2040,91470,0.0,Mammy,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",0,0.108898,1930-03-26,1930,3.41025641025641
2041,27576,293329073.0,Salt,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",110000000,8.704455,2010-07-21,2010,3.4444444444444446
2042,1920,0.0,Crime of Passion,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,7.227515,1957-01-09,1957,2.822002200220022
2043,162862,0.0,Peg o' My Heart,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0.049323,1933-05-26,1933,3.5
2044,134427,0.0,Downstairs,"[{'id': 18, 'name': 'Drama'}]",0,0.784385,1932-08-06,1932,2.25
2045,31011,3547209.0,Mr. Nobody,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",47000000,11.817059,2009-09-11,2009,3.4583333333333335
2046,1863,0.0,Sunflower,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",0,2.499612,1970-03-14,1970,2.25839222614841
2047,38843,0.0,Ramona and Beezus,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",0,7.467591,2010-07-23,2010,3.3297872340425534
2048,98328,0.0,The Great Caruso,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",0,0.219972,1951-04-16,1951,3.3333333333333335
2049,149114,0.0,Seven Angry Men,"[{'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",0,0.483473,1955-03-27,1955,3.1666666666666665
2050,47477,0.0,The Beast,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0,2.026374,1996-04-28,1996,3.5833333333333335
2051,132883,0.0,Wonder Bar,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",0,0.153016,1934-03-31,1934,3.7434210526315788
2052,102286,0.0,Fate Is the Hunter,"[{'id': 18, 'name': 'Drama'}]",0,1.640499,1964-11-08,1964,3.244186046511628
2053,115109,0.0,The Rains Came,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}]",0,0.87141,1939-09-15,1939,3.238095238095238
2054,32196,0.0,"Dance, Girl, Dance","[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",0,0.523843,1940-08-30,1940,3.5583941605839415
2055,109881,0.0,Love Letters,"[{'id': 10749, 'name': 'Romance'}]",0,0.963997,1945-10-26,1945,3.5
2056,80806,0.0,Above and Beyond,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",0,0.397083,1952-12-31,1952,3.25
2057,133792,0.0,The Joker Is Wild,"[{'id': 18, 'name': 'Drama'}]",0,1.323445,1957-09-26,1957,2.3333333333333335
2058,66701,0.0,Heroes for Sale,"[{'id': 18, 'name': 'Drama'}]",290,1.094643,1933-06-17,1933,2.5833333333333335
2059,50356,0.0,Susan Slept Here,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,0.154947,1954-07-14,1954,3.511904761904762
2060,94959,0.0,"Edward, My Son","[{'id': 18, 'name': 'Drama'}]",0,0.108153,1949-06-02,1949,3.969538797133063
2061,43923,6491240.0,It's Kind of a Funny Story,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",8000000,8.172013,2010-07-06,2010,2.772727272727273
2062,5719,0.0,Mudhoney,"[{'id': 18, 'name': 'Drama'}]",60000,0.666828,1965-05-25,1965,2.467741935483871
2063,75938,0.0,Twilight's Last Gleaming,"[{'id': 53, 'name': 'Thriller'}]",0,0.520752,1977-02-09,1977,2.8181818181818183
2064,41402,24145613.0,Let Me In,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",20000000,11.11946,2010-10-01,2010,3.1875
2065,3592,0.0,One Million B.C.,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",0,0.461924,1940-04-26,1940,3.411111111111111
2066,27441,0.0,Countdown,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",0,2.105604,1968-02-01,1968,3.351590106007067
2067,4706,0.0,The Lady Vanishes,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0,1.146957,1979-04-30,1979,3.0864864864864865
2068,110790,0.0,"Murder, He Says","[{'id': 35, 'name': 'Comedy'}]",0,0.641567,1945-01-01,1945,3.25
2069,86233,0.0,The Other Side of the Mountain,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0,0.039473,1975-11-14,1975,3.1129032258064515
2070,35957,0.0,Dial 1119,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",0,0.440097,1950-11-03,1950,3.1374631268436577
2071,44115,35692920.0,127 Hours,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",18000000,11.176797,2010-11-05,2010,3.3
2072,52237,0.0,Quality Street,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0,0.656902,1937-03-26,1937,3.6956521739130435
2073,43007,0.0,Period of Adjustment,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0,0.168755,1962-10-31,1962,3.4545454545454546
2074,27563,0.0,Flamingo Road,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,2.004126,1949-05-06,1949,3.449122807017544
2075,41058,0.0,I Shot Jesse James,"[{'id': 37, 'name': 'Western'}]",0,3.07047,1949-02-26,1949,3.1904761904761907
2076,1673,0.0,Comanche Station,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",0,3.65779,1960-03-01,1960,3.6792932502860047
2077,36373,0.0,M,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,2.006075,1951-03-01,1951,3.8666666666666667
2078,120835,0.0,The Devil to Pay!,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,0.560279,1930-12-20,1930,3.075
2079,26663,0.0,The Man I Love,"[{'id': 18, 'name': 'Drama'}]",0,0.406541,1947-01-11,1947,3.671875
2080,80572,0.0,Intruder in the Dust,"[{'id': 18, 'name': 'Drama'}]",0,2.038165,1949-11-22,1949,2.7902097902097904
2081,130424,0.0,The Story of Three Loves,"[{'id': 10749, 'name': 'Romance'}]",0,0.511389,1953-03-26,1953,3.0
2082,43919,52604.0,Hatchet II,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",2500000,12.525758,2010-08-26,2010,1.6203995793901156
2083,48833,0.0,Night Catches Us,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,1.437125,2010-12-03,2010,3.085714285714286
2084,1361,0.0,The Return of the King,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",0,1.800615,1980-05-11,1980,4.06750700280112
2085,112674,0.0,The Cowboy and the Lady,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,0.11803,1938-11-17,1938,4.0
2086,51357,0.0,The Scarecrow,"[{'id': 35, 'name': 'Comedy'}]",0,0.708982,1920-12-22,1920,3.669811320754717
2087,80054,0.0,Primrose Path,"[{'id': 18, 'name': 'Drama'}]",0,0.061705,1940-03-22,1940,3.5625
2088,161512,0.0,Mission to Moscow,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",0,0.512595,1943-05-22,1943,3.0
2089,48127,0.0,The North Star,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",0,0.142965,1943-11-04,1943,2.75
2090,31694,0.0,Trouble in Mind,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,4.252324,1985-01-01,1985,3.250298685782557
2091,25770,0.0,The Paleface,"[{'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}]",0,1.114303,1922-01-01,1922,3.5416666666666665
2092,108869,0.0,Toys in the Attic,"[{'id': 18, 'name': 'Drama'}]",0,0.925414,1963-07-31,1963,2.1666666666666665
2093,88376,0.0,Visit to a Small Planet,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",0,0.342638,1960-01-01,1960,3.0555555555555554
2094,92399,0.0,The Story of Dr. Wassell,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",0,0.11115,1944-07-04,1944,2.75
2095,55061,693181.0,Frankie & Alice,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,2.178315,2010-05-17,2010,3.161764705882353
2096,31903,0.0,History Is Made at Night,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0,0.75071,1937-03-05,1937,3.824242424242424
2097,26530,0.0,Christmas Holiday,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",0,1.083518,1944-01-01,1944,2.5
2098,113757,0.0,Up in Arms,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",2000000,0.369775,1944-02-17,1944,3.0
